"block_num","id","race","sex","age","juv_fel_count","juv_misd_count","priors_count","charge_id","charge_degree (misd/fel)","compas_decile_score","two_year_recid","vign_short","charge_name","charge_info","outcome"
18,1397,2,0,63,0,0,3,399,0,9,0,"The defendant is a 63-year-old male. He has been charged with trespassing. This crime is classified as a misdemeanor. He has been convicted of 3 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Trespassing","willfully entering or remaining on some form of real property without authorization, license, or invitation",0
18,2149,2,0,33,0,0,0,303,1,1,1,"The defendant is a 33-year-old male. He has been charged with possession of cannabis/marijuana. This crime is classified as a felony. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Possession of cannabis/marijuana","nan",1
18,2515,2,0,28,2,1,11,179,1,10,0,"The defendant is a 28-year-old male. He has been charged with fleeing a law enforcement officer. This crime is classified as a felony. He has been convicted of 11 prior crimes. He has 2 juvenile felony charges and 1 juvenile misdemeanor charges on his record.","Fleeing a law enforcement officer","",0
18,2843,1,0,39,0,0,0,45,0,1,0,"The defendant is a 39-year-old male. He has been charged with battery. This crime is classified as a misdemeanor. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Battery","intentionally causing bodily harm to another person without a weapon",0
18,10899,1,0,25,0,0,7,397,0,5,1,"The defendant is a 25-year-old male. He has been charged with trespassing. This crime is classified as a misdemeanor. He has been convicted of 7 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Trespassing","willfully entering or remaining on some form of real property without authorization, license, or invitation",1
18,5801,1,0,51,0,0,6,306,1,3,1,"The defendant is a 51-year-old male. He has been charged with possession of cocaine. This crime is classified as a felony. He has been convicted of 6 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Possession of cocaine","nan",1
18,154,1,1,39,0,0,0,15,1,1,1,"The defendant is a 39-year-old female. She has been charged with assault with a deadly weapon. This crime is classified as a felony. She has been convicted of 0 prior crimes. She has 0 juvenile felony charges and 0 juvenile misdemeanor charges on her record.","Assault with a deadly weapon","an intentional and unlawful threat against another person with a deadly weapon, or while in the commission of a felony, which creates a reasonable fear that violence or harm is imminent",1
18,8518,2,0,21,0,0,1,306,1,10,1,"The defendant is a 21-year-old male. He has been charged with possession of cocaine. This crime is classified as a felony. He has been convicted of 1 prior crime. He has 0 juvenile felony charges and 0 juvenile misdemeanor charge on his record.","Possession of cocaine","nan",1
18,6963,1,1,49,0,0,2,306,1,2,0,"The defendant is a 49-year-old female. She has been charged with possession of cocaine. This crime is classified as a felony. She has been convicted of 2 prior crimes. She has 0 juvenile felony charges and 0 juvenile misdemeanor charges on her record.","Possession of cocaine","nan",0
18,2206,2,0,30,0,0,2,127,0,7,0,"The defendant is a 30-year-old male. He has been charged with driving with a suspended license. This crime is classified as a misdemeanor. He has been convicted of 2 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Driving with a suspended license","nan",0
18,8641,1,0,77,0,0,1,134,0,1,0,"The defendant is a 77-year-old male. He has been charged with driving under the influence. This crime is classified as a misdemeanor. He has been convicted of 1 prior crime. He has 0 juvenile felony charges and 0 juvenile misdemeanor charge on his record.","Driving under the influence","operating a motor vehicle with a blood alcohol content (BAC) of 0.08% or higher",0
18,6537,1,0,26,0,0,4,377,1,4,1,"The defendant is a 26-year-old male. He has been charged with tampering with a witness. This crime is classified as a felony. He has been convicted of 4 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Tampering with a witness","the act of attempting to alter or prevent the testimony of witnesses within criminal or civil proceedings",1
18,2943,1,0,42,0,0,0,16,1,1,0,"The defendant is a 42-year-old male. He has been charged with assault with a deadly weapon. This crime is classified as a felony. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Assault with a deadly weapon","an intentional and unlawful threat against another person with a deadly weapon, or while in the commission of a felony, which creates a reasonable fear that violence or harm is imminent",0
18,319,1,0,56,0,0,7,172,1,1,1,"The defendant is a 56-year-old male. He has been charged with driving with a suspended license. This crime is classified as a felony. He has been convicted of 7 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Driving with a suspended license","nan",1
18,8041,3,0,27,0,0,6,129,1,4,1,"The defendant is a 27-year-old male. He has been charged with driving with a revoked license. This crime is classified as a felony. He has been convicted of 6 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Driving with a revoked license","nan",1
18,4820,2,0,62,0,0,13,339,1,8,1,"The defendant is a 62-year-old male. He has been charged with theft. This crime is classified as a felony. He has been convicted of 13 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Theft","taking of another person's property worth less than $300",1
18,5646,2,0,23,0,0,6,306,1,6,1,"The defendant is a 23-year-old male. He has been charged with possession of cocaine. This crime is classified as a felony. He has been convicted of 6 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Possession of cocaine","nan",1
18,8111,2,0,27,0,0,4,268,1,8,1,"The defendant is a 27-year-old male. He has been charged with possession of a controlled substance. This crime is classified as a felony. He has been convicted of 4 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Possession of a controlled substance","possession of a criminalized narcotic or pharmacological drug",1
18,9868,2,0,32,0,0,1,45,0,10,0,"The defendant is a 32-year-old male. He has been charged with battery. This crime is classified as a misdemeanor. He has been convicted of 1 prior crime. He has 0 juvenile felony charges and 0 juvenile misdemeanor charge on his record.","Battery","intentionally causing bodily harm to another person without a weapon",0
18,1553,3,0,51,0,0,0,218,1,1,1,"The defendant is a 51-year-old male. He has been charged with prostitution. This crime is classified as a felony. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Prostitution","engaging in sex for money",1
18,947,1,1,23,0,0,3,253,1,10,0,"The defendant is a 23-year-old female. She has been charged with possession of a controlled substance. This crime is classified as a felony. She has been convicted of 3 prior crimes. She has 0 juvenile felony charges and 0 juvenile misdemeanor charges on her record.","Possession of a controlled substance","possession of a criminalized narcotic or pharmacological drug",0
18,9636,2,0,30,0,2,13,186,1,10,1,"The defendant is a 30-year-old male. He has been charged with grand theft. This crime is classified as a felony. He has been convicted of 13 prior crimes. He has 0 juvenile felony charges and 2 juvenile misdemeanor charges on his record.","Grand theft","the unlawful taking of property worth more than $300",1
19,1343,3,0,24,0,0,3,58,1,6,1,"The defendant is a 24-year-old male. He has been charged with burglary. This crime is classified as a felony. He has been convicted of 3 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Burglary","unlawfully entering a dwelling or structure or remaining in a dwelling or structure after permission to remain has been withdrawn, with the intent to commit a crime inside",1
19,5669,2,0,32,0,0,17,306,1,8,1,"The defendant is a 32-year-old male. He has been charged with possession of cocaine. This crime is classified as a felony. He has been convicted of 17 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Possession of cocaine","nan",1
19,1146,2,0,26,0,0,4,16,1,7,1,"The defendant is a 26-year-old male. He has been charged with assault with a deadly weapon. This crime is classified as a felony. He has been convicted of 4 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Assault with a deadly weapon","an intentional and unlawful threat against another person with a deadly weapon, or while in the commission of a felony, which creates a reasonable fear that violence or harm is imminent",1
19,9221,1,0,22,0,0,3,306,1,7,1,"The defendant is a 22-year-old male. He has been charged with possession of cocaine. This crime is classified as a felony. He has been convicted of 3 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Possession of cocaine","nan",1
19,2329,2,0,25,0,4,14,186,1,10,1,"The defendant is a 25-year-old male. He has been charged with grand theft. This crime is classified as a felony. He has been convicted of 14 prior crimes. He has 0 juvenile felony charges and 4 juvenile misdemeanor charges on his record.","Grand theft","the unlawful taking of property worth more than $300",1
19,10277,2,0,30,0,1,14,129,1,7,0,"The defendant is a 30-year-old male. He has been charged with driving with a revoked license. This crime is classified as a felony. He has been convicted of 14 prior crimes. He has 0 juvenile felony charges and 1 juvenile misdemeanor charges on his record.","Driving with a revoked license","nan",0
19,6805,2,0,22,0,0,0,59,1,3,1,"The defendant is a 22-year-old male. He has been charged with burglary. This crime is classified as a felony. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Burglary","unlawfully entering a dwelling or structure or remaining in a dwelling or structure after permission to remain has been withdrawn, with the intent to commit a crime inside",1
19,1576,2,0,42,1,0,13,328,0,8,1,"The defendant is a 42-year-old male. He has been charged with loitering. This crime is classified as a misdemeanor. He has been convicted of 13 prior crimes. He has 1 juvenile felony charge and 0 juvenile misdemeanor charges on his record.","Loitering","standing or waiting around idly in a manner unusual for law-abiding citizens, creating an imminent threat to public safety",1
19,10412,1,0,49,0,0,0,190,1,1,0,"The defendant is a 49-year-old male. He has been charged with grand theft. This crime is classified as a felony. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Grand theft","the unlawful taking of property worth more than $300",0
19,7298,2,1,42,0,0,1,298,1,2,0,"The defendant is a 42-year-old female. She has been charged with possession of a controlled substance. This crime is classified as a felony. She has been convicted of 1 prior crime. She has 0 juvenile felony charges and 0 juvenile misdemeanor charge on her record.","Possession of a controlled substance","possession of a criminalized narcotic or pharmacological drug",0
19,10383,2,0,27,0,0,10,129,1,9,1,"The defendant is a 27-year-old male. He has been charged with driving with a revoked license. This crime is classified as a felony. He has been convicted of 10 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Driving with a revoked license","nan",1
19,10336,2,0,29,1,0,3,45,0,8,1,"The defendant is a 29-year-old male. He has been charged with battery. This crime is classified as a misdemeanor. He has been convicted of 3 prior crimes. He has 1 juvenile felony charge and 0 juvenile misdemeanor charges on his record.","Battery","intentionally causing bodily harm to another person without a weapon",1
19,101,3,0,45,0,0,6,306,1,1,1,"The defendant is a 45-year-old male. He has been charged with possession of cocaine. This crime is classified as a felony. He has been convicted of 6 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Possession of cocaine","nan",1
19,2076,2,0,30,0,0,7,246,1,10,1,"The defendant is a 30-year-old male. He has been charged with possession of cannabis/marijuana. This crime is classified as a felony. He has been convicted of 7 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Possession of cannabis/marijuana","nan",1
19,5754,2,0,34,0,0,13,297,1,4,1,"The defendant is a 34-year-old male. He has been charged with possession of a controlled substance. This crime is classified as a felony. He has been convicted of 13 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Possession of a controlled substance","possession of a criminalized narcotic or pharmacological drug",1
19,6267,1,1,51,0,0,0,45,0,1,1,"The defendant is a 51-year-old female. She has been charged with battery. This crime is classified as a misdemeanor. She has been convicted of 0 prior crimes. She has 0 juvenile felony charges and 0 juvenile misdemeanor charges on her record.","Battery","intentionally causing bodily harm to another person without a weapon",1
19,6094,1,0,30,0,0,7,100,1,10,1,"The defendant is a 30-year-old male. He has been charged with dealing controlled substances. This crime is classified as a felony. He has been convicted of 7 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Dealing controlled substances","possessing a criminalized narcotic or pharmacological drug with the intent to sell or deliver",1
19,10673,2,1,29,0,1,7,15,1,7,1,"The defendant is a 29-year-old female. She has been charged with assault with a deadly weapon. This crime is classified as a felony. She has been convicted of 7 prior crimes. She has 0 juvenile felony charges and 1 juvenile misdemeanor charges on her record.","Assault with a deadly weapon","an intentional and unlawful threat against another person with a deadly weapon, or while in the commission of a felony, which creates a reasonable fear that violence or harm is imminent",1
19,320,2,0,38,0,0,15,306,1,9,0,"The defendant is a 38-year-old male. He has been charged with possession of cocaine. This crime is classified as a felony. He has been convicted of 15 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Possession of cocaine","nan",0
19,2809,2,0,23,0,0,0,246,1,3,0,"The defendant is a 23-year-old male. He has been charged with possession of cannabis/marijuana. This crime is classified as a felony. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Possession of cannabis/marijuana","nan",0
19,4692,1,0,47,0,0,0,45,0,1,0,"The defendant is a 47-year-old male. He has been charged with battery. This crime is classified as a misdemeanor. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Battery","intentionally causing bodily harm to another person without a weapon",0
19,3751,2,0,41,2,0,18,410,0,10,1,"The defendant is a 41-year-old male. He has been charged with fraud. This crime is classified as a misdemeanor. He has been convicted of 18 prior crimes. He has 2 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Fraud","wrongful or criminal deception intended to result in financial or personal gain",1
19,3788,1,0,39,0,0,0,306,1,4,0,"The defendant is a 39-year-old male. He has been charged with possession of cocaine. This crime is classified as a felony. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Possession of cocaine","nan",0
19,10302,2,0,61,0,0,14,261,0,2,0,"The defendant is a 61-year-old male. He has been charged with possession of a controlled substance. This crime is classified as a misdemeanor. He has been convicted of 14 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Possession of a controlled substance","possession of a criminalized narcotic or pharmacological drug",0
19,837,1,0,46,0,0,2,297,1,6,1,"The defendant is a 46-year-old male. He has been charged with possession of a controlled substance. This crime is classified as a felony. He has been convicted of 2 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Possession of a controlled substance","possession of a criminalized narcotic or pharmacological drug",1
19,7231,2,0,37,0,0,3,45,0,7,0,"The defendant is a 37-year-old male. He has been charged with battery. This crime is classified as a misdemeanor. He has been convicted of 3 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Battery","intentionally causing bodily harm to another person without a weapon",0
19,2589,3,1,34,0,0,5,218,1,4,0,"The defendant is a 34-year-old female. She has been charged with prostitution. This crime is classified as a felony. She has been convicted of 5 prior crimes. She has 0 juvenile felony charges and 0 juvenile misdemeanor charges on her record.","Prostitution","engaging in sex for money",0
19,5825,2,0,24,0,0,11,190,1,9,1,"The defendant is a 24-year-old male. He has been charged with grand theft. This crime is classified as a felony. He has been convicted of 11 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Grand theft","the unlawful taking of property worth more than $300",1
19,6744,2,0,25,0,1,3,45,0,10,1,"The defendant is a 25-year-old male. He has been charged with battery. This crime is classified as a misdemeanor. He has been convicted of 3 prior crimes. He has 0 juvenile felony charges and 1 juvenile misdemeanor charges on his record.","Battery","intentionally causing bodily harm to another person without a weapon",1
19,7084,1,1,24,0,0,0,312,1,5,0,"The defendant is a 24-year-old female. She has been charged with possession of a controlled substance. This crime is classified as a felony. She has been convicted of 0 prior crimes. She has 0 juvenile felony charges and 0 juvenile misdemeanor charges on her record.","Possession of a controlled substance","possession of a criminalized narcotic or pharmacological drug",0
19,2100,1,0,44,0,0,0,374,0,1,0,"The defendant is a 44-year-old male. He has been charged with driving with a suspended license. This crime is classified as a misdemeanor. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Driving with a suspended license","nan",0
19,3019,1,0,50,0,0,0,45,0,2,1,"The defendant is a 50-year-old male. He has been charged with battery. This crime is classified as a misdemeanor. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Battery","intentionally causing bodily harm to another person without a weapon",1
19,10334,2,0,20,0,0,0,382,1,6,1,"The defendant is a 20-year-old male. He has been charged with threat against public servant. This crime is classified as a felony. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Threat against public servant","an intentional and unlawful threat against an emergency medical care provider, firefighter, or law enforcement officer, coupled with the apparent ability to carry out the threat, which creates a genuine and reasonable fear that violence or harm is imminent",1
19,3656,2,0,22,0,0,0,328,0,9,0,"The defendant is a 22-year-old male. He has been charged with loitering. This crime is classified as a misdemeanor. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Loitering","standing or waiting around idly in a manner unusual for law-abiding citizens, creating an imminent threat to public safety",0
19,10699,2,0,57,0,0,28,306,1,10,1,"The defendant is a 57-year-old male. He has been charged with possession of cocaine. This crime is classified as a felony. He has been convicted of 28 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Possession of cocaine","nan",1
19,4833,1,0,25,0,0,2,190,1,5,0,"The defendant is a 25-year-old male. He has been charged with grand theft. This crime is classified as a felony. He has been convicted of 2 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Grand theft","the unlawful taking of property worth more than $300",0
19,7631,1,0,22,0,0,0,306,1,5,1,"The defendant is a 22-year-old male. He has been charged with possession of cocaine. This crime is classified as a felony. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Possession of cocaine","nan",1
19,6420,2,0,24,0,1,9,239,0,9,1,"The defendant is a 24-year-old male. He has been charged with operating a vehicle without a valid drivers license. This crime is classified as a misdemeanor. He has been convicted of 9 prior crimes. He has 0 juvenile felony charges and 1 juvenile misdemeanor charges on his record.","Operating a vehicle without a valid drivers license","nan",1
19,5760,1,0,38,0,0,0,132,0,1,0,"The defendant is a 38-year-old male. He has been charged with driving under the influence. This crime is classified as a misdemeanor. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Driving under the influence","operating a motor vehicle with a blood alcohol content (BAC) of 0.08% or higher",0
19,787,3,0,30,0,0,7,45,0,4,0,"The defendant is a 30-year-old male. He has been charged with battery. This crime is classified as a misdemeanor. He has been convicted of 7 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Battery","intentionally causing bodily harm to another person without a weapon",0
19,8530,3,0,45,0,0,0,169,1,1,0,"The defendant is a 45-year-old male. He has been charged with battery. This crime is classified as a felony. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Battery","intentionally causing bodily harm to another person without a weapon",0
19,1240,2,0,29,0,1,16,306,1,10,0,"The defendant is a 29-year-old male. He has been charged with possession of cocaine. This crime is classified as a felony. He has been convicted of 16 prior crimes. He has 0 juvenile felony charges and 1 juvenile misdemeanor charges on his record.","Possession of cocaine","nan",0
19,8149,1,0,27,0,0,3,423,0,3,0,"The defendant is a 27-year-old male. He has been charged with domestic violence. This crime is classified as a misdemeanor. He has been convicted of 3 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Domestic violence","the touching or striking of a family member, household member, or domestic partner against their will",0
19,1532,3,0,59,0,0,1,216,0,1,0,"The defendant is a 59-year-old male. He has been charged with driving with a revoked license. This crime is classified as a misdemeanor. He has been convicted of 1 prior crime. He has 0 juvenile felony charges and 0 juvenile misdemeanor charge on his record.","Driving with a revoked license","nan",0
19,10544,1,0,67,0,0,0,45,0,1,0,"The defendant is a 67-year-old male. He has been charged with battery. This crime is classified as a misdemeanor. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Battery","intentionally causing bodily harm to another person without a weapon",0
19,5177,3,0,37,0,0,3,45,0,1,1,"The defendant is a 37-year-old male. He has been charged with battery. This crime is classified as a misdemeanor. He has been convicted of 3 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Battery","intentionally causing bodily harm to another person without a weapon",1
19,2504,1,0,22,0,0,0,242,0,2,1,"The defendant is a 22-year-old male. He has been charged with theft. This crime is classified as a misdemeanor. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Theft","taking of another person's property worth less than $300",1
19,7334,2,0,26,0,1,24,129,1,10,1,"The defendant is a 26-year-old male. He has been charged with driving with a revoked license. This crime is classified as a felony. He has been convicted of 24 prior crimes. He has 0 juvenile felony charges and 1 juvenile misdemeanor charges on his record.","Driving with a revoked license","nan",1
19,2128,2,0,26,0,0,3,90,1,3,1,"The defendant is a 26-year-old male. He has been charged with criminal damage of more than $1000. This crime is classified as a felony. He has been convicted of 3 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Criminal damage of more than $1000","when a person willfully and maliciously damages another person's property - with damage of more than $1,000",1
19,6389,1,1,29,0,0,6,306,1,7,1,"The defendant is a 29-year-old female. She has been charged with possession of cocaine. This crime is classified as a felony. She has been convicted of 6 prior crimes. She has 0 juvenile felony charges and 0 juvenile misdemeanor charges on her record.","Possession of cocaine","nan",1
20,9442,2,0,25,0,0,1,246,1,8,1,"The defendant is a 25-year-old male. He has been charged with possession of cannabis/marijuana. This crime is classified as a felony. He has been convicted of 1 prior crime. He has 0 juvenile felony charges and 0 juvenile misdemeanor charge on his record.","Possession of cannabis/marijuana","nan",1
20,4809,1,1,39,0,0,8,268,1,7,1,"The defendant is a 39-year-old female. She has been charged with possession of a controlled substance. This crime is classified as a felony. She has been convicted of 8 prior crimes. She has 0 juvenile felony charges and 0 juvenile misdemeanor charges on her record.","Possession of a controlled substance","possession of a criminalized narcotic or pharmacological drug",1
20,8207,1,0,31,0,0,3,45,0,2,1,"The defendant is a 31-year-old male. He has been charged with battery. This crime is classified as a misdemeanor. He has been convicted of 3 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Battery","intentionally causing bodily harm to another person without a weapon",1
20,1283,2,0,21,0,1,1,33,1,9,1,"The defendant is a 21-year-old male. He has been charged with burglary. This crime is classified as a felony. He has been convicted of 1 prior crime. He has 0 juvenile felony charges and 1 juvenile misdemeanor charge on his record.","Burglary","unlawfully entering a dwelling or structure or remaining in a dwelling or structure after permission to remain has been withdrawn, with the intent to commit a crime inside",1
20,3511,1,0,23,0,0,0,280,1,3,0,"The defendant is a 23-year-old male. He has been charged with possession of ecstasy. This crime is classified as a felony. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Possession of ecstasy","nan",0
20,4774,1,0,61,0,0,0,128,0,1,0,"The defendant is a 61-year-old male. He has been charged with driving under the influence. This crime is classified as a misdemeanor. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Driving under the influence","operating a motor vehicle with a blood alcohol content (BAC) of 0.08% or higher",0
20,10012,2,1,24,0,0,2,190,1,6,1,"The defendant is a 24-year-old female. She has been charged with grand theft. This crime is classified as a felony. She has been convicted of 2 prior crimes. She has 0 juvenile felony charges and 0 juvenile misdemeanor charges on her record.","Grand theft","the unlawful taking of property worth more than $300",1
20,10377,1,0,41,0,0,0,10,1,1,0,"The defendant is a 41-year-old male. He has been charged with battery with a deadly weapon. This crime is classified as a felony. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Battery with a deadly weapon","intentionally causing bodily harm to another person with a deadly weapon",0
20,9581,2,1,23,0,0,0,58,1,3,0,"The defendant is a 23-year-old female. She has been charged with burglary. This crime is classified as a felony. She has been convicted of 0 prior crimes. She has 0 juvenile felony charges and 0 juvenile misdemeanor charges on her record.","Burglary","unlawfully entering a dwelling or structure or remaining in a dwelling or structure after permission to remain has been withdrawn, with the intent to commit a crime inside",0
20,9875,2,0,31,0,1,3,190,1,1,1,"The defendant is a 31-year-old male. He has been charged with grand theft. This crime is classified as a felony. He has been convicted of 3 prior crimes. He has 0 juvenile felony charges and 1 juvenile misdemeanor charges on his record.","Grand theft","the unlawful taking of property worth more than $300",1
20,3919,4,0,46,0,0,3,306,1,5,1,"The defendant is a 46-year-old male. He has been charged with possession of cocaine. This crime is classified as a felony. He has been convicted of 3 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Possession of cocaine","nan",1
20,1331,2,0,23,0,3,6,58,1,10,1,"The defendant is a 23-year-old male. He has been charged with burglary. This crime is classified as a felony. He has been convicted of 6 prior crimes. He has 0 juvenile felony charges and 3 juvenile misdemeanor charges on his record.","Burglary","unlawfully entering a dwelling or structure or remaining in a dwelling or structure after permission to remain has been withdrawn, with the intent to commit a crime inside",1
20,7023,1,0,25,0,0,2,246,1,5,0,"The defendant is a 25-year-old male. He has been charged with possession of cannabis/marijuana. This crime is classified as a felony. He has been convicted of 2 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Possession of cannabis/marijuana","nan",0
20,6315,2,0,30,0,0,9,129,1,3,1,"The defendant is a 30-year-old male. He has been charged with driving with a revoked license. This crime is classified as a felony. He has been convicted of 9 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Driving with a revoked license","nan",1
20,5103,3,0,30,0,0,7,5,1,9,0,"The defendant is a 30-year-old male. He has been charged with assault. This crime is classified as a felony. He has been convicted of 7 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Assault","an intentional and unlawful threat against another person, coupled with the apparent ability to carry out the threat, which creates a genuine and reasonable fear that violence or harm is imminent",0
20,10289,1,0,36,0,0,0,306,1,8,1,"The defendant is a 36-year-old male. He has been charged with possession of cocaine. This crime is classified as a felony. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Possession of cocaine","nan",1
20,1215,3,0,83,0,0,0,45,0,1,0,"The defendant is an 83-year-old male. He has been charged with battery. This crime is classified as a misdemeanor. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Battery","intentionally causing bodily harm to another person without a weapon",0
20,3285,2,0,46,0,0,5,7,1,5,1,"The defendant is a 46-year-old male. He has been charged with assault. This crime is classified as a felony. He has been convicted of 5 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Assault","an intentional and unlawful threat against another person, coupled with the apparent ability to carry out the threat, which creates a genuine and reasonable fear that violence or harm is imminent",1
20,3273,2,0,21,0,0,1,306,1,9,1,"The defendant is a 21-year-old male. He has been charged with possession of cocaine. This crime is classified as a felony. He has been convicted of 1 prior crime. He has 0 juvenile felony charges and 0 juvenile misdemeanor charge on his record.","Possession of cocaine","nan",1
20,2310,2,0,28,0,0,3,280,1,2,0,"The defendant is a 28-year-old male. He has been charged with possession of ecstasy. This crime is classified as a felony. He has been convicted of 3 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Possession of ecstasy","nan",0
20,3869,2,0,26,0,0,0,128,0,4,0,"The defendant is a 26-year-old male. He has been charged with driving under the influence. This crime is classified as a misdemeanor. He has been convicted of 0 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Driving under the influence","operating a motor vehicle with a blood alcohol content (BAC) of 0.08% or higher",0
20,3205,1,0,49,0,0,2,134,0,1,0,"The defendant is a 49-year-old male. He has been charged with driving under the influence. This crime is classified as a misdemeanor. He has been convicted of 2 prior crimes. He has 0 juvenile felony charges and 0 juvenile misdemeanor charges on his record.","Driving under the influence","operating a motor vehicle with a blood alcohol content (BAC) of 0.08% or higher",0
20,203,2,1,24,0,0,0,45,0,2,0,"The defendant is a 24-year-old female. She has been charged with battery. This crime is classified as a misdemeanor. She has been convicted of 0 prior crimes. She has 0 juvenile felony charges and 0 juvenile misdemeanor charges on her record.","Battery","intentionally causing bodily harm to another person without a weapon",0
